tempo,saida,entrada
7755,83.97545792241515,360.90439651763035
7760,84.42444573609255,362.92744228413846
7765,84.17844017343464,361.96291125991326
7770,84.57721456148327,363.7709348773483
7775,84.27658960933086,362.5707806645068
7780,83.9688168417977,361.33907214422743
7785,84.16983721910887,362.29657870873376
7790,84.56911605381318,364.1079852591702
7795,84.69950520239819,364.762148500555
7800,83.87195601620365,361.2900123460462
7805,83.97627415270321,361.8310999707929
7810,84.43022860546223,363.8791532766112
7815,84.26053239459976,363.23956187675395
7820,83.93941899484446,361.94655861568464
7825,84.52887143794364,364.58007256191917
7830,83.99046914082491,362.34897922315855
7835,84.09460313526644,362.88929321341084
7840,84.67749642922388,365.4961856931846
7845,84.21093264614774,363.57326787854646
7850,84.02260088399241,362.85075467333974
7855,84.1965708122845,363.6926916388835
7860,84.50702096198947,365.1245547176181
7865,84.02904937486483,363.1496199917875
7870,84.22024142121565,364.0661820254086
7875,84.02415199472387,363.3084738871431
7880,84.61528519693232,365.9548969779544
7885,83.99343966614938,363.3551141558075
7890,84.26809634376781,364.63309456073705
7895,84.4189814196362,365.37583201602064
7900,84.34920241560437,365.163465166077
7905,84.08188756116941,364.0954419327665
7910,84.02000027263146,363.9164934552731
7915,84.29588704028976,365.2006467506067
7920,84.07135379946061,364.3167237568159
7925,83.95492747448901,363.90078588157144
7930,84.31196840372968,365.53720736221067
7935,84.00295596917967,364.2858567331543
7940,84.25748854727486,365.47818146896054
7945,84.49620702193046,366.6023009705296
7950,84.28016590130913,365.7532591546678
7955,84.10016985769828,365.0601016986918
7960,83.90159466170215,364.28577404709335
7965,84.19747028702162,365.658238922816
7970,84.44591383955675,366.8251538232361
7975,84.27248253584047,366.15943570296463
7980,84.19990424565125,365.9315367335843
7985,84.1489598650119,365.7974044480166
7990,84.07955853764257,365.58278920043983
7995,84.02480425209303,365.43160643146933
8000,84.49877497531513,367.5802052503163
8005,84.25576854704121,366.60997746622127
8010,84.16079427386981,366.28338735277833
8015,84.12029086603003,366.1936004982957
8020,84.2832370808357,366.9894746021987
8025,84.33958933818977,367.321313628491
8030,84.02562130203377,366.0399214194825
8035,84.43796056208399,367.92251037113795
8040,84.54859567758857,368.49089067467037
8045,84.01417265807662,366.2473372202603
8050,84.23766790137716,367.3073757099246
8055,84.19634253767379,367.2127606343107
8060,84.25905883843922,367.5718100198159
8065,84.01626737768622,366.597806623093
8070,84.22628439662698,367.5994383831405
8075,83.91536698952136,366.32726582467467
8080,84.43094564058053,368.66319404640586
8085,84.296931721318,368.1629738870774
8090,84.63462201968446,369.72298281433535
8095,84.12799744760382,367.59434406746277
8100,84.22715458202602,368.1121161964339
8105,83.95298837585159,366.99799374736654
8110,84.26497542786929,368.4461393371208
8115,84.48461333615951,369.49090132206396
8120,84.4038426088272,369.2218527022171
8125,84.37644405036026,369.1860499447135
8130,84.52619863875186,369.9253751172477
8135,84.67990021717709,370.6821548532961
8140,84.5349331396556,370.13141496964295
8145,84.59140935639778,370.462474714566
8150,84.12925259361576,368.5216940575657
8155,84.39847978183262,369.7843734778053
8160,84.6087320440217,370.78901291593183
8165,84.25117578363891,369.3050255183104
8170,84.45018707317566,370.26041017923103
8175,84.0921330780455,368.77314223001224
8180,84.34680233989232,369.9726574650748
8185,83.95393465300866,368.3316100153057
8190,83.8776968564018,368.0791374242906
8195,84.17624676054395,369.4714386323391
8200,84.55421601450183,371.2128737883483
8205,83.95539491721364,368.6656368144721
8210,84.22066183159657,369.9123477881638
8215,84.12327268686965,369.5662534932347
8220,83.99758265514005,369.0954953400197
8225,84.0752442328532,369.5181249128398
8230,83.91867482640336,368.9110954472036
8235,84.47505905037998,371.43851824328675
8240,84.3758642484302,371.0836711339941
8245,84.01875171436288,369.59394987096704
8250,84.68658646812949,372.6130981826775
8255,84.50713797047568,371.90463158794114
8260,84.65938296578221,372.6557608503108
8265,84.65599914956441,372.7218653620951
8270,84.36122816823504,371.50465451141287
8275,84.02194669449275,370.09070993044213
8280,84.25764236727893,371.2091475726677
8285,84.08435825478136,370.5257102850387
8290,83.92557572253072,369.90574487873744
8295,84.22604502266518,371.30997209353654
8300,83.99289853918444,370.3617068844828
8305,84.43588993364486,372.3949153249267
8310,84.36725712090066,372.17190256922987
8315,84.1763489308005,371.40913318055146
8320,84.6153876716362,373.4259816502032
8325,84.06258761912305,371.065410317972
8330,84.11838820330898,371.3907162425591
8335,84.31097054524558,372.3200460865246
8340,84.39753558383356,372.78134795581815
8345,84.55066707690192,373.5367824283444
8350,84.71037831871116,374.3214642214762
8355,84.58326454901267,373.8386295394687
8360,84.65144596673763,374.2187863560394
8365,84.38713956882354,373.12881817145507
8370,84.10700479584744,371.96824416332186
8375,84.6856554033342,374.60586378189043
8380,84.60737005666937,374.33788704712697
8385,84.48356631581903,373.86821864959785
8390,84.40469373354517,373.59708622505764
8395,84.37131020696131,373.5270845749376
8400,84.01909573430737,372.04509378157144
8405,83.96947562318344,371.9025406143872
8410,83.99394031194703,372.0879764346109
8415,84.30919965091793,373.5618151307884
8420,84.07889991224287,372.6183278736094
8425,84.70693329184023,375.479027881276
8430,84.33849041685626,373.92279039182847
8435,83.87471081819675,371.942998992929
8440,84.31778442152114,373.9845252014866
8445,84.61239037488251,375.36809593747034
8450,84.61726332537286,375.46647832716224
8455,84.65908094230106,375.7287247108412
8460,84.02833667716871,373.0054053621868
8465,84.37785694638752,374.63315834856064
8470,83.98697976271289,372.9734399133215
8475,83.99862295765644,373.1008024189786
8480,84.31781655201291,374.5944153885927
8485,84.37422934187919,374.92081432501277
8490,84.10455941871554,373.79794940710224
8495,84.2297760010785,374.42989701978536
8500,84.43102054185171,375.3999982975153
8505,84.70470981884439,376.6925215393291
8510,84.60610538761551,376.32945543611714
8515,84.58551489312727,376.31318196733116
8520,83.88229324260075,373.2591933530459
8525,83.8743312309709,373.2982295813302
8530,84.62077853136404,376.6954516438645
8535,84.3471687520943,375.552128276866
8540,84.46698942048543,376.1602933239027
8545,83.87798022537054,373.61127600723927
8550,83.97761536823057,374.1290959464469
8555,83.94801791234029,374.0711264144652
8560,84.16340751587192,375.1048726025289
8565,84.37844179361316,376.1373068170164
8570,84.64170063588378,377.3850266437347
8575,84.01474520237254,374.66319627820747
8580,84.0041735339338,374.68946156575777
8585,83.89163447226089,374.2607018303416
8590,84.12832078331998,375.38992300763056
8595,84.45585593371113,376.9249076287574
8600,84.59017570306479,377.5978716391493
8605,83.9493745213325,374.81026689513624
8610,84.28012252354722,376.35998093142797
8615,84.04509965769078,375.3831757628705
8620,84.69193570127321,378.3453996032353
8625,84.51862651814186,377.64408194822454
8630,84.44533824430508,377.3893578248442
8635,84.2131225225914,376.4240135523636
8640,84.71055768594233,378.72025719214764
8645,84.6830023090447,378.6696950756433
8650,84.1635066627414,376.41879298471224
8655,84.61175550063334,378.4959342370645
8660,84.10490904711992,376.3004696999609
8665,84.0067205036698,375.9327941977886
8670,84.06153893538708,376.24968979732625
8675,84.33032095599263,377.52443387666443
8680,84.69618313031361,379.2342160855727
8685,84.68623963573972,379.2614959089489
8690,84.19266802672351,377.1223509424012
8695,84.65163300886181,379.24974964553127
8700,84.229460865177,377.42947412611267
8705,84.56231628626406,378.99227450409
8710,84.68172529199197,379.59872710825744
8715,84.42415365653484,378.5150880919229
8720,84.08897194234069,377.0828849461318
8725,84.43837236774323,378.7204855526837
8730,84.07903414572084,377.17916291247747
8735,84.18138822792938,377.7086789299737
8740,84.02763312056311,377.08892925973754
8745,84.00216898257771,377.0446577256187
8750,84.60569331891901,379.82398820362
8755,84.6961052924797,380.3002573310377
8760,84.26465920838788,378.4329088572651
8765,84.14971897284326,377.9864355905871
8770,84.50620275537406,379.65761945872174
8775,84.01013150014089,377.4983481429817
8780,84.66343695366736,380.50381427497024
8785,84.18145424040327,378.40698380679424
8790,84.14207657855326,378.29919352331297
8795,84.63051416127828,380.56470740187683
8800,84.23942051042292,378.87514427455557
8805,84.43676256911637,379.8318705581951
8810,84.26934144265952,379.14766473852103
8815,84.41807843647396,379.8858143831029
8820,84.43191538817065,380.01694032648044
8825,84.65757432201707,381.1015451755657
8830,84.13524962776779,378.81862487205336
8835,84.4473715631231,380.2925274885367
8840,84.2024683880089,379.2579307056181
8845,84.4650134201784,380.5088568087008
8850,84.08585376783594,378.8687567796011
8855,83.92113471950029,378.1943324270077
8860,84.26287785364278,379.80234755931684
8865,84.32035969603704,380.12932144613353
8870,84.4968435185064,380.99286534053596
8875,83.95507991158796,378.6174697919261
8880,83.93725139863272,378.60435097057433
8885,84.10741597569952,379.43921219004835
8890,83.88288490837475,378.4933174149281
8895,83.99510705576748,379.0667219984087
8900,84.23871741872344,380.23326392085187
8905,84.11881672233037,379.75900673857075
8910,83.88774937942354,378.7825063203605
8915,84.01693156733538,379.43248145618395
8920,84.51043247218466,381.7281697311281
8925,84.49950287720921,381.7456641026137
8930,84.25144433823849,380.6915739041132
8935,83.87382512430946,379.05147193562334
8940,84.05623318268682,379.9420551262916
8945,84.03221739750042,379.8996127776547
8950,84.69297547513219,382.9533563640343
8955,84.51724142312283,382.2250474011867
8960,84.43048115792087,381.89881682782794
8965,84.47270243345643,382.1558698916518
8970,84.46742451848945,382.19796973698504
8975,84.43555953956928,382.11964465730614
8980,84.47299141424273,382.3548374368664
8985,84.31754692247014,381.7168167557024
8990,84.37964749816815,382.06348473833793
8995,84.68415238716605,383.50792787419704
9000,84.4270692133726,382.409057687501
9005,84.4379485782649,382.5236284977882
9010,84.39439188325328,382.3914721314348
9015,83.89055965870976,380.17328889119636
9020,83.95821125014349,380.5445133239561
9025,84.3075929947569,382.19292057965976
9030,84.52629844498648,383.2492742730056
9035,84.14862151716915,381.6013656683622
9040,84.13521995795541,381.6049986141043
9045,84.25886765043079,382.2302258975358
9050,84.15279792172699,381.81328864368595
9055,84.3278469785514,382.67178764619626
9060,84.59032885908258,383.92728930491916
9065,84.14796750485908,381.9835135973497
9070,83.96183615466467,381.2023057236761
9075,84.70144737539634,384.6244684058571
9080,84.33670687774016,383.0320247575907
9085,84.31140939328095,382.9808425430356
9090,84.3804044747764,383.3579214618347
9095,84.52607081910085,384.0834043120337
9100,84.11835418718628,382.29404636358487
9105,84.5417428072185,384.28174623198294
9110,84.03695156818982,382.0502827414301
9115,84.33955095954038,383.48915019931263
9120,84.47891147842707,384.18601599430275
9125,83.90755010548288,381.65030771412813
9130,84.03712347375013,382.30235421003005
9135,84.45605539486826,384.2710715098519
9140,84.5491173382506,384.75738657672565
9145,84.21347041684173,383.29250713324103
9150,84.41286876580689,384.26266246086107
9155,84.49305253573604,384.6902486827524
9160,84.44788893453901,384.54707414520055
9165,84.00724819299734,382.60258209945334
9170,84.3399517797189,384.1800399250838
9175,84.67440056212186,385.7658495304581
9180,83.89089109742176,382.2579633986883
9185,84.00605200059758,382.8443862246539
9190,84.39665005359834,384.68635283027936
9195,83.9145783151563,382.55046858650667
9200,84.6334278867645,385.88943851975273
9205,84.69152073000599,386.2161411605439
9210,84.21496737990307,384.1043192969779
9215,84.10825235697861,383.6788160500864
9220,84.49842277702783,385.52008601682354
9225,84.2961333818548,384.65833435329927
9230,84.57051416916306,385.9716780493974
9235,84.4046975885038,385.2759940884691
9240,83.98071983859205,383.4013863261048
9245,84.1198701512086,384.0973620464658
9250,84.23241375463463,384.67194384947055
9255,84.13049096958787,384.2670226609271
9260,84.09401841794109,384.16085959122
9265,84.20741509532101,384.7393019689302
9270,84.45129704280427,385.91409398009654
9275,84.64003051536895,386.83709872089645
9280,84.56123785007343,386.5373990235836
9285,84.14815282474414,384.7091795395009
9290,84.12908233076911,384.6819241503261
9295,84.649050186449,387.1197025885558
9300,84.07035437103227,384.5329099475825
9305,84.11774992065419,384.8093594687747
9310,84.61494925822805,387.14380437346836
9315,84.46382018112344,386.5120728536892
9320,84.33080023209207,385.962923174572
9325,83.91300588359124,384.10995150238506
9330,84.47998276267093,386.7647681493586
9335,84.24518955877907,385.7490837513795
9340,83.88799157780076,384.17242076480676
9345,84.48211646072767,386.95250539939633
9350,84.5937466036797,387.52303427176514
9355,84.32356691122213,386.34430052173514
9360,84.5127923985223,387.27027654188123
9365,84.43222501668347,386.9599484633424
9370,84.65018730291234,388.01781774348
9375,84.07579432771328,385.4433726922176
9380,84.10476349866403,385.63456305471044
9385,84.41824822941496,387.1304588224862
9390,84.09120487761673,385.6888878114806
9395,84.45428821532467,387.4125613078465
9400,84.63666681723245,388.30759068685586
9405,84.53715108607464,387.9092802628974
9410,84.14881993489277,386.18528458883515
9415,84.3368580325227,387.1062065783146
9420,84.35460989529439,387.2455727533066
9425,84.5772242219467,388.3254797689716
9430,84.51746433886173,388.1089301218212
9435,84.10833731068104,386.2876633881752
9440,83.99358900658339,385.8179609137971
9445,84.48636907337342,388.1390673749431
9450,84.08286847283232,386.34254673444894
9455,83.878040517434,385.4583879048929
9460,84.666088844158,389.1372682678167
9465,83.97680011635914,386.02608454463234
9470,84.41585213868338,388.10142640330145
9475,83.96224587537748,386.07268508034906
9480,83.93145439137892,385.98770931673675
9485,84.23317865556602,387.43202281905025
9490,83.98231189872762,386.3346368813449
9495,84.23085943638492,387.5345688392812
9500,84.1573378242606,387.2527413219716
9505,84.31614908016569,388.03997698028525
9510,84.50993840461835,388.98834352167717
9515,84.6665158533505,389.76558146807406
9520,84.6207850664157,389.61147838800287
9525,83.92846204649486,386.47975927451
9530,84.56726343060353,389.47758001894107
9535,83.8923907820916,386.4251234699586
9540,83.99629866248547,386.9594264949833
9545,84.49433463429885,389.3097420688615
9550,83.94724089093685,386.8444841797154
9555,83.99936157020237,387.14011066252885
9560,84.58286502596256,389.8851377279289
9565,84.447163721111,389.3152019789726
9570,84.43721545133135,389.32483246202776
9575,84.00808215409114,387.4013081181375
9580,84.19751211803089,388.33003703197056
9585,84.46320856884923,389.6107357105881
9590,84.52361143571838,389.94459280497347
9595,84.57697494493132,390.2459691138715
9600,84.17747230182705,388.45747435348767
9605,84.18151149155146,388.53088524762387
9610,84.32375697897375,389.2421890118925
9615,84.38323436457648,389.57148378275036
9620,84.14727924730123,388.5366644042464
9625,83.89795174991664,387.4397076530198
9630,84.4399899849862,389.9973789101144
9635,84.55081109268701,390.5637594195806
9640,84.22158714830914,389.09723020133913
9645,84.5268024548961,390.5616675848175
9650,84.28012903726012,389.4760264089092
9655,84.56278639644938,390.8364779900724
9660,84.52699511971942,390.72518825004994
9665,83.90875565981412,387.92104149560066
9670,83.94359167689436,388.1356969531428
9675,84.52853439392834,390.89423634640025
9680,84.4422845254204,390.5491494853034
9685,84.42388867800881,390.517746418996
9690,84.14929888928923,389.3010093833607
9695,84.46259491386722,390.80396368715026
9700,84.43796714500502,390.7434684880253
9705,84.4759734754053,390.9727491745789
9710,84.26291066380462,390.0398412753592
9715,83.97691804122807,388.76896141623524
9720,84.06269570780223,389.21898005191235
9725,84.11322191119565,389.50579042691453
9730,84.08685183564938,389.43645392235135
9735,84.52304717702778,391.50960516897834
9740,83.9674003619507,388.9884064942365
9745,83.97407033530247,389.0717843132976
9750,84.32668892683695,390.75817288213216
9755,83.92615268474005,388.95444126684026
9760,84.5727511908464,392.00371680356454
9765,84.67951346707581,392.5511868752811
9770,84.01702685328355,389.53220800375834
9775,84.12006350305673,390.06203952344663
9780,84.63463419625123,392.50044846170096
9785,84.32822993404504,391.1315686830053
9790,84.61096390304965,392.4951426625964
9795,84.37143799065915,391.43599818314146
9800,84.44651715734688,391.83626814429476
9805,84.4275678161325,391.80020074472293
9810,84.6473818227177,392.8722030694806
9815,84.41317399378526,391.83687963378594
9820,84.01143140515107,390.0234143596577
9825,84.67561321668069,393.1585935149484
9830,84.49579256938756,392.3751939573202
9835,84.63976620837396,393.09530982082407
9840,84.49361137934025,392.467896975647
9845,84.09071062226107,390.647506868306
9850,84.58683319061866,393.00355631402465
9855,84.2096995896401,391.3023207770382
9860,84.45591871321824,392.49750337397813
9865,84.00754794096866,390.46447775798373
9870,84.24764857881203,391.63124703010374
9875,84.3335696033334,392.0814247273818
9880,84.07909485588739,390.94886905971595
9885,84.16947569056452,391.4196428420967
9890,84.31800700422518,392.1609087982639
9895,84.05803509482897,391.0020973921301
9900,83.98699432443023,390.72184258788775
9905,83.96999009540023,390.6928502139197
9910,84.34947136858044,392.50875668348357
9915,84.10639019670454,391.4276629658774
9920,84.4780585780124,393.20759248472837
9925,84.44788844234623,393.117274139336
9930,83.8767307561818,390.5081512181941
9935,84.16309976972137,391.8912081811154
9940,84.64855874538702,394.20167845981416
9945,84.00140724605309,391.23750396206873
9950,84.29624776836644,392.6603885830351
9955,84.12027830259356,391.8901917593414
9960,84.21283026339995,392.3708323640874
9965,83.93330497395056,391.11768157075676
9970,84.69397742560606,394.7119202836283
9975,84.60305358006396,394.33765935186983
9980,84.32544962589598,393.09298971642414
9985,84.37127451544931,393.35581539486054
9990,84.25063027044567,392.84241426137856
9995,84.49377152312633,394.0252665750946
10000,83.96617075064142,391.6136321350258
10005,84.07033852739272,392.14821558858347
10010,84.03768650442659,392.04457102825495
10015,84.07946276308529,392.28807743651794
10020,84.53517204996855,394.463081292086
10025,84.53149258427133,394.494648654289
10030,84.23142050533173,393.1427552103435
10035,84.42662536828895,394.102393111176
10040,84.14307898157192,392.82710603518206
10045,83.92655965761392,391.8643825443887
10050,84.17428479337501,393.0692273091471
10055,84.55918619484689,394.9149375331265
10060,84.27225913687634,393.6230085745085
10065,83.87965738644988,391.8370323682651
10070,84.14165273982908,393.10881016505505
10075,83.87153868763522,391.8945058270049
10080,84.2817246873569,393.858952666377
10085,84.4856530491122,394.8598115445826
10090,84.45946905451584,394.7852283409214
10095,84.02251762731392,392.7902823232416
10100,84.03257950030363,392.88473425300697
10105,84.07727270326964,393.1410636903076
10110,84.05878520475831,393.10191003140477
10115,84.40920243479337,394.78806218766044
10120,84.27088632575378,394.1884235687131
10125,84.37787923663376,394.73616529659284
10130,84.39644833846621,394.87024556394016
10135,84.45461728363424,395.18957875985706
10140,83.98612541383416,393.0442045579699
10145,84.16254459400545,393.9167002420357
10150,83.94351162366522,392.93821978123157
10155,84.24038922307145,394.37468427206744
10160,84.39971888927919,395.16739868516373
10165,84.69261818101671,396.5856818668599
10170,84.66367147609976,396.4969524291249
10175,84.48308031041964,395.6978585185304
10180,84.55640395349793,396.08791241425916
10185,83.88357022895796,392.98234119055206
10190,84.20881069863213,394.5523445221035
10195,84.44939500506781,395.72594381061054
10200,84.34864923668827,395.30009639922355
10205,84.6080683119703,396.56218246422077
10210,84.70837942518116,397.0786519238173
10215,84.08450777767439,394.20009293955496
10220,83.9793523614575,393.7528853107577
10225,84.44670669387278,395.990127850727
10230,84.25184687241257,395.1221775249119
10235,83.96494961821624,393.8222649093747
10240,84.51288564833388,396.43806109759294
10245,84.41765899305554,396.03705113931574
10250,84.1308389256719,394.7369275173815
10255,84.56378440067331,396.8139145636223
10260,84.21367179786795,395.21639615157346
10265,84.0121023247639,394.3156311612381
10270,84.65710452375426,397.3884720690124
10275,84.66196916525543,397.45673037159474
10280,84.20681811904171,395.36507807125224
10285,84.14904544758402,395.1388439940159
10290,83.9914109004932,394.44350845024644
10295,84.1261147459292,395.12098618713947
10300,84.62112818369327,397.4910261050475
10305,84.25935935184324,395.8365070707463
10310,84.13421208625728,395.29327359305887
10315,84.48416496620604,396.98228909216175
10320,84.20975490233089,395.7374640090857
10325,84.1459615595298,395.4821732975939
10330,83.93952436612001,394.55625625846835
10335,84.33656345862337,396.4670054862893
10340,83.8972165833716,394.445810210226
10345,84.25318908688108,396.1637301711706
10350,84.39303603646744,396.86561124988134
10355,84.10650305915098,395.5622630167361
10360,84.390981189428,396.9443789941859
10365,84.07194082538341,395.4876828234038
10370,83.94184898508652,394.9195324237296
10375,84.49485850602586,397.56531264475626
10380,83.96412882976043,395.1118305284579
10385,84.22037864559918,396.3614490308054
10390,84.15341857459062,396.08999921114395
10395,84.19309316287794,396.3203762053071
10400,84.6141387520078,398.34614861951127
10405,83.96064445237523,395.3130230806836
10410,83.95511913872853,395.33033557869715
10415,84.65814387595798,398.6843865449716
10420,83.89190975935463,395.11909627958715
10425,84.19576423498033,396.59347254283995
10430,84.45000918136964,397.8343937887708
10435,84.31984037369041,397.26438698511663
10440,84.4732738453188,398.03049327437645
10445,84.41694331823655,397.8081979803547
10450,84.21139543297251,396.8825319724264
10455,84.07204073262338,396.26859226935926
10460,84.57012773200461,398.6593171201778
10465,83.89538447243093,395.5212280413913
10470,84.24377037231434,397.20641062676526
10475,84.5298863614712,398.5982529653229
10480,84.31160049339317,397.6115757707646
10485,83.91992031290806,395.8068054244806
10490,84.15893157596922,396.97654177935425
10495,84.57415834938732,398.97775293029065
10500,84.29855967197172,397.7200111407708
10505,84.69948966753245,399.6541286452889
10510,84.65645512313527,399.4935202244709
10515,84.6596624504663,399.5510460212787
10520,83.96551705933487,396.31701114435486
10525,84.64101743588611,399.5476303707336
10530,84.68496411969208,399.7973009755457
10535,84.65389990118726,399.6927912099887
10540,84.69936535266314,399.9495622751501
10545,84.54381271405198,399.25701275010715
10550,84.37578493674121,398.50532869173816
10555,84.41926917529882,398.752490204397
10560,84.05886593297087,397.09168172217346
10565,84.65001657070714,399.92604047662115
10570,84.29057716615024,398.26942438708863
10575,84.43541166701822,398.9953156368206
10580,84.0279081250951,397.1109723476401
10585,84.3312997375046,398.5861671614938
10590,84.18653864210532,397.94321704167953
10595,84.20385955127496,398.0662941617515
10600,84.07385975194707,397.49281137653156
10605,84.45017971640767,399.31321888074984
10610,84.26132500659463,398.4612935679999
10615,84.07287635960664,397.61104574735697
10620,84.45443032952359,399.4565813645169
10625,83.99023486397424,397.3017522534384
10630,84.0680638870354,397.7106332148428
10635,84.20831833272864,398.41488441688006
10640,84.52653201386003,399.961277266982
10645,84.41155235215055,399.4579323984856
10650,84.5517047053552,400.16189362727255
10655,84.63901641134969,400.6158243342748
10660,84.18181366553321,398.4922074775144
10665,84.68328972028011,400.9066598501569
10670,84.5926122323844,400.5178843733335
10675,83.93684911995086,397.4532011576128
10680,84.08886418888001,398.2131665328852
10685,84.42444855226638,399.842621753839
10690,84.3800393635153,399.67247053269614
10695,84.02322155777169,398.02232358960987
10700,83.90235698176069,397.48961476609776
10705,84.35191949428788,399.6594176858367
10710,84.44365024530957,400.13401266638795
10715,84.05551964323769,398.3345997321463
10720,84.1974333653611,399.04686480227963
10725,83.95212296976642,397.9238069738982
10730,84.54794459486602,400.7877300937955
10735,84.27177133116206,399.51817656923214
10740,84.64544010827308,401.3294025708288
10745,84.48377034008901,400.6024705495304
10750,84.38470170829682,400.17219955616713
10755,84.06465914962634,398.6937652732421
10760,83.96816742860607,398.27531529322596
10765,84.18943991398427,399.3640767839131
10770,84.18988040549587,399.40533852678465
10775,84.11132633437778,399.0717494241396
10780,83.96823054264205,398.43177877818187
10785,84.01099781008368,398.6736313414522
10790,84.57372606896239,401.3831795025857
10795,84.02869233370403,398.8352903095102
10800,84.44944299574999,400.8713039673541
10805,84.66953031398738,401.95503241831244
10810,84.3202039364603,400.33544517851
10815,84.65036202423667,401.9418493235337
10820,84.4149552990117,400.86279298088294
10825,84.56535075676878,401.61570753449894
10830,84.44975629766024,401.1053495648228
10835,84.42571731040732,401.0297271087329
10840,84.01367674664785,399.11080806459626
10845,84.0903353522283,399.51326866577483
10850,84.3697617196363,400.8791860076896
10855,84.19582906406946,400.09098094769286
10860,84.66680022996633,402.3673802317789
10865,84.16967290632056,400.042957207646
10870,83.92392061422277,398.912882458421
10875,84.64396136225754,402.37364020897076
10880,84.16917614036926,400.1545866583615
10885,84.41380855073187,401.3556084880978
10890,83.89303044080022,398.9172153067507
10895,83.87373933041577,398.8631308429524
10900,84.27955509248214,400.830769127258
10905,84.47216105452608,401.78460244136267
10910,84.67330623409201,402.7791735430529
10915,83.92524448200388,399.25820056931684
10920,84.07238784991213,399.9956715648208
10925,84.3465587317648,401.3376418184104
10930,84.37867261663968,401.52793920994867
10935,83.94469748866507,399.500053404966
10940,83.96127964434379,399.61616979126734
10945,83.96318570814051,399.66238958459166
10950,84.68714281522387,403.1458191897806
10955,84.27643662345459,401.2278671440484
10960,84.00890184802496,399.99118089929425
10965,84.04135158225408,400.18265266124854
10970,83.97748776614552,399.91543787153665
10975,84.66717331672244,403.2369779613403
10980,84.45277021342864,402.25284890362906
10985,84.4830187599647,402.43387425414403
10990,84.71089874529842,403.55637427712065
10995,84.6096445678539,403.1109059756403
11000,83.94748409409459,399.99269191355825
11005,84.2272427333014,401.36231162207787
11010,83.98257182999899,400.2328658885607
11015,84.32603114805077,401.90624244753093
11020,84.68262637208642,403.6424767856288
11025,84.51611806100445,402.8853508915268
11030,84.3520898534782,402.13985220858297
11035,84.42533900285808,402.5254571432616
11040,84.08955557276639,400.96069996322393
11045,84.45473926256061,402.73829526752553
11050,83.89328585599425,400.0969112085349
11055,84.23080934192028,401.7427051780914
11060,83.89821947874137,400.19231322108413
11065,84.52647758886009,403.2252155011081
11070,84.35435825055943,402.44013930299883
11075,83.92355978004052,400.42064061301477
11080,83.93691406592656,400.52007829824987
11085,84.54360312608395,403.45093168108457
11090,84.3602698756841,402.61184418476273
11095,84.02747456806998,401.059174377138
11100,84.12907814174051,401.57972072206655
11105,83.98354274483214,400.9205101525189
11110,84.29324262522239,402.43451921334736
11115,84.2233113860138,402.1361356976482
11120,84.45969587554714,403.30031899651834
11125,84.36636249905824,402.8900880501241
11130,83.89267851271913,400.6632105418102
11135,84.40667424896104,403.15336058369246
11140,83.97106247793332,401.10786271476195
11145,83.9099463535133,400.85097462326644
11150,84.5054942659076,403.7312460969545
11155,84.61643412580106,404.29651068758176
11160,84.16709872540928,402.18459411506257
11165,83.94828521113435,401.1738766976096
11170,84.00106047903928,401.4609144957169
11175,84.67581844169781,404.7208057497898
11180,84.6664131273702,404.71086085477907
11185,84.40977639941512,403.51897381866684
11190,84.16993697199848,402.40713091572513
11195,83.92614472132192,401.27614083879826
11200,84.06450262182778,401.97223239734797
11205,84.44070731373566,403.80580041592765
11210,84.35260584683077,403.4190680167948
11215,83.90086443122225,401.2929450289171
11220,83.99780955403847,401.7909630967884
11225,84.04329211184871,402.04282649796096
11230,84.08004640484235,402.2529202026673
11235,84.22517993133407,402.9815429484765
11240,84.48101571427846,404.23994250073525
11245,84.53369763193743,404.52633092134715
11250,84.21426567774448,403.0318536132081
11255,83.89158526807647,401.5215207741543
11260,84.45216347160635,404.2386833857272
11265,84.47170998434626,404.3663293122437
11270,84.05105714532095,402.38652900315986
11275,84.570328228415,404.90651678355374
11280,84.25896188557795,403.44960672732896
11285,83.92980766350081,401.9072187413015
11290,84.53366552313925,404.83272431864526
11295,84.28959733148389,403.69759758269237
11300,84.50242245186286,404.75065998851505
11305,83.88771627619673,401.8397948995938
11310,84.22997087410972,403.51281608718347
11315,84.57040476938613,405.17733848419493
11320,84.02656792750811,402.60518528608793
11325,84.63896966627313,405.5730164747937
11330,84.16344797666494,403.3277424458975
11335,83.97356871439665,402.4510115906291
11340,84.23270158803646,403.7261919677346
11345,84.00870590910668,402.6857099409759
11350,83.8809290355768,402.1062550060602
11355,84.14166142749322,403.38923057336126
11360,84.13978024977132,403.4132468667424
11365,84.37194687854767,404.5594622521603
11370,84.69389059675974,406.13632399451654
11375,84.57680313469479,405.60791287017776
11380,84.11772681452902,403.43914137271344
11385,84.63956869508516,405.97495327350384
11390,84.23740581835109,404.07876201172337
11395,84.39455323322703,404.86538600260724
11400,83.96970161371416,402.8598392070711
11405,84.17882971466221,403.89579413951947
11410,84.04568751447296,403.2894953190249
11415,83.98384910597456,403.02522237495486
11420,83.96994421997964,402.9908988968475
11425,84.2028016382737,404.1408817212976
11430,84.64794427270898,406.3099658377888
11435,84.22679691927537,404.3208223465517
11440,84.56698894060355,405.98632105745537
